Date,Electric_Consumption,Factor_A,Factor_B,Factor_C,Factor_D,Factor_E,Factor_F
2023-06-24T01:00:00.000,0,1.364696218,10.23288465,40.74586264,174.6285299,0,1.690548648
2023-06-24T02:00:00.000,0,1.247234967,9.830657164,43.9372139,162.6040529,0,1.509222567
2023-06-24T03:00:00.000,0,1.405461308,8.886645953,48.42385801,174.2564646,0,1.775021166
2023-06-24T04:00:00.000,-0.00045,1.988855177,9.798941851,46.52125613,168.954258,0,1.611048828
2023-06-24T05:00:00.000,0,1.583871022,9.579485257,49.60083644,164.5351919,0,1.622608602
2023-06-24T06:00:00.000,0,1.981733316,9.564298153,51.27951145,154.407739,0,1.596594214
2023-06-24T07:00:00.000,0.089961116,1.718111541,9.270648479,53.2614797,155.7168147,0,7.729967386
2023-06-24T08:00:00.000,1.336377782,2.825630161,9.905138731,52.55311394,141.6402397,0,64.77860737
2023-06-24T09:00:00.000,3.773166716,3.507442057,10.76572148,50.8645366,132.2433713,0,166.0043488
2023-06-24T10:00:00.000,6.516677896,3.412234069,11.47219634,48.78290971,133.6619968,0,266.0896594
2023-06-24T11:00:00.000,10.87770569,3.823086676,12.83076533,44.05333328,128.5754236,0,383.3085836
2023-06-24T12:00:00.000,9.267372052,4.018514479,13.41831835,41.64415296,134.9611727,0,422.3823573
2023-06-24T13:00:00.000,7.736039042,3.153043219,13.96296263,40.12632434,135.6993109,0,374.9048818
2023-06-24T14:00:00.000,5.803083301,2.983697634,13.56901765,41.1026001,137.0012983,0,259.3580132
2023-06-24T15:00:00.000,10.23928312,2.725951954,14.27030675,39.11691825,130.9393991,0,238.5477549
2023-06-24T16:00:00.000,9.655305505,3.071874211,14.34078375,38.18726063,131.1467692,0,138.317599
2023-06-24T17:00:00.000,2.309349994,3.126239187,13.20706367,41.44055017,130.3636322,0,53.90360983
2023-06-24T18:00:00.000,-0.003788888,1.208853773,10.13385439,52.04615307,135.1509628,0,3.4120936
2023-06-24T19:00:00.000,0,0.790140276,6.789096912,62.91931661,148.6282641,0,2.403814356
2023-06-24T20:00:00.000,0,1.103895356,6.382188002,64.80559285,195.9188512,0,1.604266783
2023-06-24T21:00:00.000,0,1.052837276,4.918380439,69.77382596,251.9204152,0,2.093977064
2023-06-24T22:00:00.000,0,0.871218767,3.477373938,77.35996501,280.2493807,0,1.657846858
2023-06-24T23:00:00.000,0,0.68312324,2.861379186,81.94354375,168.7151383,0,1.572946995
2023-06-25T00:00:00.000,0,0.708782978,2.264706333,84.0840505,152.8299481,0,1.579779218
2023-06-25T01:00:00.000,0,1.016421419,1.546080718,88.02326584,191.0510178,0,1.485035141
2023-06-25T02:00:00.000,0,1.049266839,0.946101993,90.04576747,234.4776255,0,1.433814694
2023-06-25T03:00:00.000,0,0.799316978,0.344528982,91.17745845,224.7506943,0,1.35909904
2023-06-25T04:00:00.000,-0.000133333,0.920633328,0.031451796,92.68459511,153.638861,0,1.303520441
2023-06-25T05:00:00.000,0,1.07810833,-0.250953409,94.02728653,267.0457001,0,1.342316965
2023-06-25T06:00:00.000,0,0.952380915,-0.654549286,95.02634748,255.0688546,0,1.305207858
2023-06-25T07:00:00.000,1.164349981,0.816944768,-0.690478345,96.17952983,227.6864125,0,9.104220659
2023-06-25T08:00:00.000,8.474950314,0.968993165,5.603809431,77.5622762,258.8041534,0,29.59841537
2023-06-25T09:00:00.000,11.28926651,2.244824758,10.76528406,55.57528845,114.5080757,0,49.06835365
2023-06-25T10:00:00.000,14.60720833,3.871502022,13.12913903,50.63477453,116.310716,0,60.72488054
2023-06-25T11:00:00.000,16.71895266,2.919332314,14.46633355,46.85348574,106.2956594,0,68.22492218
2023-06-25T12:00:00.000,17.05792236,2.755741949,16.1569074,41.6159188,109.989165,0,78.62609927
2023-06-25T13:00:00.000,16.9034613,3.491080724,17.08355888,38.82224337,116.2080803,0,73.63964272
2023-06-25T14:00:00.000,15.89865534,3.465003119,17.81858857,36.03409831,110.7149893,0,66.83930302
2023-06-25T15:00:00.000,14.02456943,3.409674401,17.97643296,35.20069917,117.0625184,0,60.14039358
2023-06-25T16:00:00.000,10.73719168,3.082893021,17.62518295,36.42351278,125.5176163,0,43.96819369
2023-06-25T17:00:00.000,3.529797184,2.716142335,16.21746047,40.45534356,125.7230727,0,25.24321254
2023-06-25T18:00:00.000,-0.006922221,1.6491758,13.51531251,47.64758555,128.9428762,0,3.79939574
2023-06-25T19:00:00.000,0,1.585198209,10.95643083,55.53306071,103.8558359,0,2.447475076
2023-06-25T20:00:00.000,0,0.939752499,7.771482031,67.20958138,150.8091561,0,2.117776255
2023-06-25T21:00:00.000,0,0.542743309,6.756159862,71.04505285,115.8032703,0,1.773747613
2023-06-25T22:00:00.000,0,0.707848539,5.57839795,76.877683,189.7273436,0,1.856251111
2023-06-25T23:00:00.000,0,0.977982952,4.725612442,80.08206495,243.535066,0,1.605312794
2023-06-26T00:00:00.000,0,1.221026408,3.482955456,85.38357989,245.9032097,0,1.816835115
2023-06-26T01:00:00.000,0,0.602669152,2.408506006,87.81454595,266.8315404,0,1.639990807
2023-06-26T02:00:00.000,0,0.719837584,1.847132633,89.93353271,261.6334279,0,1.545014292
2023-06-26T03:00:00.000,0,0.737730137,1.447835733,91.20227877,260.3983485,0,1.384710968
2023-06-26T04:00:00.000,-0.000238889,1.126667395,0.886820341,92.79447174,263.9952952,0,1.345498582
2023-06-26T05:00:00.000,0,1.019736224,0.411461735,93.5679245,175.6880995,0,1.339704156
2023-06-26T06:00:00.000,-0.00000556,0.744222612,-0.279894155,94.8239886,143.9616868,0,1.372073452
2023-06-26T07:00:00.000,1.251719466,0.851881291,-0.522612679,97.77276993,65.33103371,0,8.557954599
2023-06-26T08:00:00.000,8.685499827,1.179677634,6.078965604,81.49706968,158.864051,0,28.0620931
2023-06-26T09:00:00.000,13.43806108,1.519064231,11.00170175,61.20938619,82.77333291,0,45.51631546
2023-06-26T10:00:00.000,15.72451957,2.889478289,13.62757214,52.26089382,87.19890149,0,52.57689889
2023-06-26T11:00:00.000,16.97701581,3.332409942,15.91877357,38.70013714,73.14598719,0,58.58101336
2023-06-26T12:00:00.000,17.29121129,3.3387993,17.75450484,32.20691776,73.22911708,0,69.32288424
2023-06-26T13:00:00.000,16.99228589,3.483746079,19.17409945,25.85488478,80.30016963,0,64.0383269
2023-06-26T14:00:00.000,15.89859716,2.758780607,19.84318908,24.12390947,79.3210942,0,60.60884857
2023-06-26T15:00:00.000,14.06458362,2.416538587,20.50424767,22.60033798,97.49462318,0,55.85394637
2023-06-26T16:00:00.000,10.83023047,2.299040927,20.26637522,24.19414091,112.7755725,0,42.28960546
2023-06-26T17:00:00.000,3.656913919,2.259322998,18.4427344,27.47042561,114.5802542,0,25.00859873
2023-06-26T18:00:00.000,-0.008452777,1.439867482,13.30211449,38.88985284,126.7206984,0,4.957359711
2023-06-26T19:00:00.000,0,0.656727805,9.631369352,49.58669027,188.0093314,0,2.396696538
2023-06-26T20:00:00.000,0,0.678455776,8.167461514,53.84805965,239.1090787,0,1.94945996
2023-06-26T21:00:00.000,0,0.628094185,6.382613659,59.62073835,218.2825648,0,2.068613748
2023-06-26T22:00:00.000,0,1.259032435,5.282206217,62.532643,228.8326823,0,1.851272961
2023-06-26T23:00:00.000,0,1.004759182,3.890913705,67.30334218,249.1092784,0,1.752816657
2023-06-27T00:00:00.000,0,0.705921092,3.802311261,68.32791456,205.828214,0,1.413151532
2023-06-27T01:00:00.000,0,1.733154407,6.084874789,58.40811634,116.3520506,0,1.221474166
2023-06-27T02:00:00.000,0,1.797705859,8.293496807,49.44647471,-317.6196378,0,1.346412356
2023-06-27T03:00:00.000,-0.00000556,2.734048302,9.56262811,45.10201677,205.3904692,0,1.407001019
2023-06-27T04:00:00.000,-0.000233333,1.991604052,10.46276307,42.49274349,233.4920654,0,1.497838994
2023-06-27T05:00:00.000,0,2.772842833,10.87112602,42.40735277,214.760348,0,1.386034389
2023-06-27T06:00:00.000,0,1.313232301,8.874132872,48.76340262,59.26047643,0,1.879069239
2023-06-27T07:00:00.000,1.173841685,4.014753931,11.56376727,41.52016322,271.0384903,0,8.024662435
2023-06-27T08:00:00.000,8.491158326,3.753221234,13.8964951,35.54012235,135.3840917,0,30.03101206
2023-06-27T09:00:00.000,13.22064169,2.273823694,16.83484523,30.13018147,267.4074224,0,42.48408159
2023-06-27T10:00:00.000,15.57634727,3.548549736,18.5801363,26.73616584,286.5983887,0,52.16068427
2023-06-27T11:00:00.000,16.85249138,3.856558883,19.94434786,24.08448172,281.5789363,0,59.42204634
2023-06-27T12:00:00.000,17.27382437,4.639701206,21.21921635,21.06169335,273.474467,0,69.77666251
2023-06-27T13:00:00.000,16.84864982,4.045609249,22.68795872,17.74905809,263.5643234,0,64.9132398
2023-06-27T14:00:00.000,15.61576645,3.664353397,23.23449516,15.72583715,272.7862256,0,60.70937475
2023-06-27T15:00:00.000,13.90661089,3.535379395,23.24690135,15.4479994,268.9314041,0,56.01358128
2023-06-27T16:00:00.000,10.60526673,2.962115569,23.20337661,15.60624115,274.3347092,0,41.77610079
2023-06-27T17:00:00.000,3.569480632,2.725247316,21.42440462,18.30766424,278.5645269,0,25.58644724
2023-06-27T18:00:00.000,-0.00558611,1.963420381,18.62101444,21.23092461,292.9656398,0,4.145890832
2023-06-27T19:00:00.000,0,1.697027529,17.85304562,22.06922007,289.0113525,0,1.666745245
2023-06-27T20:00:00.000,0,1.74346188,16.04669825,25.45686054,238.8204231,0,1.869794041
2023-06-27T21:00:00.000,0,1.211556669,12.75877595,31.41127698,112.1825066,0,2.953343411
2023-06-27T22:00:00.000,0,1.435643733,10.44633206,37.75701682,257.4058189,0,2.106357227
2023-06-27T23:00:00.000,0,2.659377663,13.2694447,34.53781573,247.4100787,0,1.231181552
2023-06-28T00:00:00.000,0,1.730266135,13.51856542,39.19500001,251.8284136,0,1.875488033
2023-06-28T01:00:00.000,0,2.12970946,12.77728875,44.20831362,248.1361987,0,1.651601662
2023-06-28T02:00:00.000,0,2.027300242,11.84352024,46.90457122,229.7222786,0,1.933540056
2023-06-28T03:00:00.000,0,1.52472873,9.177229404,54.30644544,201.8545748,0,2.114985218
2023-06-28T04:00:00.000,-0.000388889,1.479447475,8.775025407,52.96406714,200.2171097,0,1.835481534
2023-06-28T05:00:00.000,0,1.108432424,7.30397141,57.19145075,220.8590279,0,1.931596269
2023-06-28T06:00:00.000,0,0.870811963,4.876390159,65.15306886,234.4297791,0,2.487567266
2023-06-28T07:00:00.000,1.091341637,1.36415073,4.231644034,67.47365252,236.4972089,0,9.02988554
2023-06-28T08:00:00.000,8.470024943,1.290591067,8.936708093,50.36160882,235.1724917,0,32.53357061
2023-06-28T09:00:00.000,13.51034451,2.843309311,11.58283385,42.56829453,189.4432856,0,51.81821092
2023-06-28T10:00:00.000,15.64004167,3.726420006,12.93531736,40.07870897,179.8584544,0,64.80478223
2023-06-28T11:00:00.000,17.23722204,3.709575521,13.83206177,34.78183174,185.8118846,0,70.55312856
2023-06-28T12:00:00.000,17.7283721,4.083792346,14.58588425,30.93686056,181.2580808,0,77.30436961
2023-06-28T13:00:00.000,17.44476668,3.426182362,15.51247406,26.41553513,185.0833359,0,70.57027562
2023-06-28T14:00:00.000,16.43975576,2.92400647,16.04040408,22.92496014,181.7275149,0,67.09181913
2023-06-28T15:00:00.000,14.55061126,2.811407963,16.11625123,23.72387298,187.1784223,0,60.4923296
2023-06-28T16:00:00.000,11.24444159,2.657900515,15.67677379,23.7986784,191.9967779,0,44.66812483
2023-06-28T17:00:00.000,3.842063979,2.433444608,13.823318,26.43199444,186.9865239,0,25.99470448
2023-06-28T18:00:00.000,-0.001497222,0.893881542,9.742809375,36.08288225,208.4476395,0,4.407467882
2023-06-28T19:00:00.000,0,0.510415062,6.099923054,47.26820723,217.8925298,0,2.699036717
2023-06-28T20:00:00.000,-0.00000556,0.735166976,4.727533023,52.56747945,258.8713379,0,1.87688152
2023-06-28T21:00:00.000,0,1.132183054,4.472977599,54.55887636,250.9540176,0,1.369905263
2023-06-28T22:00:00.000,0,1.254756334,3.522357742,58.51999505,250.6261406,0,1.91157639
2023-06-28T23:00:00.000,0,1.060418209,2.209083329,63.33134556,231.5711746,0,1.667940249
2023-06-29T00:00:00.000,0,0.898015726,1.754354447,64.87676779,235.801857,0,1.610166391
2023-06-29T01:00:00.000,0,1.315548622,3.186416229,60.8049167,242.529012,0,1.205873892
2023-06-29T02:00:00.000,0,1.578678267,2.526251038,64.57284673,247.0704816,0,1.798859388
2023-06-29T03:00:00.000,0,0.522536949,0.708468628,72.25852013,184.7577823,0,1.463458538
2023-06-29T04:00:00.000,-0.000222222,0.686150952,0.493583664,76.02127711,220.6634343,0,1.323316346
2023-06-29T05:00:00.000,-0.00000556,0.883625801,0.054519465,78.83618164,87.55002213,0,1.323314279
2023-06-29T06:00:00.000,0,1.574152704,1.16429826,75.95685196,220.4222832,0,1.438353231
2023-06-29T07:00:00.000,1.074344424,1.204683315,2.60394448,72.99991353,224.7346102,0,9.685736726
2023-06-29T08:00:00.000,8.194161296,1.046145832,6.831887046,60.53486633,211.9925817,0,36.20099529
2023-06-29T09:00:00.000,13.27966126,2.405235539,9.58544453,54.04642073,157.7890142,0,55.34701983
2023-06-29T10:00:00.000,15.7138226,3.96434441,11.64319571,50.04040368,157.0552483,0,67.48726749
2023-06-29T11:00:00.000,16.95772775,3.143644795,13.11596958,44.62830226,170.3404516,0,75.76258469
2023-06-29T12:00:00.000,17.47983853,3.294567033,14.19284153,40.18224653,157.8789355,0,81.4947478
2023-06-29T13:00:00.000,17.16736126,3.119716016,15.06409113,36.56395308,161.1696231,0,74.81375885
2023-06-29T14:00:00.000,16.1456666,2.800720224,15.64248602,33.99777095,170.546786,0,68.72644234
2023-06-29T15:00:00.000,14.29360016,3.359807746,15.96947161,32.21719265,178.4568685,0,59.50965754
2023-06-29T16:00:00.000,11.08624975,2.608430463,15.67748721,31.02086576,182.4594371,0,42.73967775
2023-06-29T17:00:00.000,3.872627814,1.935941901,13.97648851,33.68900903,181.0438843,0,25.42304484
2023-06-29T18:00:00.000,-0.006855555,1.49939008,10.97016191,41.07300123,172.1624781,0,4.063771884
2023-06-29T19:00:00.000,-0.00000556,1.225799867,9.099619667,46.10908159,186.3821487,0,2.206517498
2023-06-29T20:00:00.000,0,1.099448029,5.480266889,57.94121138,229.9611797,0,2.400976191
2023-06-29T21:00:00.000,0,0.764908928,3.777787268,65.28517723,206.008503,0,1.866396189
2023-06-29T22:00:00.000,0,0.658894741,3.205831528,70.80153147,221.6061211,0,1.658446391
2023-06-29T23:00:00.000,0,1.10888247,3.393866221,70.37727801,220.9482969,0,1.45772781
2023-06-30T00:00:00.000,0,1.353648262,2.192004859,75.97662671,180.9733534,0,1.822471261
2023-06-30T01:00:00.000,0,0.674297027,1.454393327,79.69327736,257.7108167,0,1.450831374
2023-06-30T02:00:00.000,-0.00000556,0.797178925,0.870114798,82.24195925,279.8210309,0,1.396458089
2023-06-30T03:00:00.000,0,0.88599631,0.266010141,85.5204703,244.0109584,0,1.377724876
2023-06-30T04:00:00.000,-0.0005,1.267842434,0.957368083,85.4822127,252.9427719,0,1.193238681
2023-06-30T05:00:00.000,0,0.734708853,3.672423283,75.90077655,208.3662033,0,0.964728758
2023-06-30T06:00:00.000,0,0.703223725,5.176110188,71.18183963,172.6028029,0,1.592659712
2023-06-30T07:00:00.000,1.109766621,1.007482095,4.503063579,73.12056986,-276.8620599,0,9.58608679
2023-06-30T08:00:00.000,8.385061145,1.916061754,8.152227322,61.86563015,103.2877534,0,31.63996077
2023-06-30T09:00:00.000,13.55262216,4.745104753,11.42975243,55.52195295,123.6580569,0,46.98315334
2023-06-30T10:00:00.000,15.27657239,4.983376807,13.01869233,48.03818671,118.8932438,0,58.51625347
2023-06-30T11:00:00.000,15.99594442,5.166956964,14.04494985,44.3121589,117.5039539,0,69.82937495
2023-06-30T12:00:00.000,17.19777822,4.775633107,15.24458432,39.77161344,112.2074432,0,78.39771144
2023-06-30T13:00:00.000,17.31735245,4.887030922,16.07873511,35.44234435,106.4739183,0,72.00958125
2023-06-30T14:00:00.000,16.35356347,4.142122271,16.51540804,32.95257425,111.6478284,0,67.59443474
2023-06-30T15:00:00.000,14.43754991,3.968631025,16.66581011,32.29740429,112.8894749,0,60.09725634
2023-06-30T16:00:00.000,11.08587249,3.621456849,16.24518855,32.79803642,120.5443083,0,43.44514497
2023-06-30T17:00:00.000,3.841997177,3.344413841,14.83481908,36.60357443,117.209301,0,25.48756393
2023-06-30T18:00:00.000,-0.005802778,2.603097036,12.39442245,43.65943019,118.6793486,0,3.819694857
2023-06-30T19:00:00.000,0,0.761249708,8.798392455,54.55471134,95.76743984,0,2.698688885
2023-06-30T20:00:00.000,0,0.670446401,6.287481308,64.40740776,282.3163795,0,2.172272156
2023-06-30T21:00:00.000,0,0.653223587,4.965049942,70.34473038,242.2961184,0,1.795029163
2023-06-30T22:00:00.000,0,1.15226553,4.238225162,74.53882662,226.4352214,0,1.828880141
2023-06-30T23:00:00.000,0,0.851179639,3.136028985,79.19736226,239.7791506,0,1.694260905
2023-07-01T00:00:00.000,0,0.703874805,2.523031175,82.07957967,199.7799346,0,1.616287818
2023-07-01T01:00:00.000,-0.00000556,0.602426558,1.670381218,86.09809748,256.8453102,0,1.468309025
2023-07-01T02:00:00.000,0,1.133133627,0.703936651,88.64955139,222.9630299,0,1.362479041
2023-07-01T03:00:00.000,0,0.887051272,-0.023738472,90.23745219,118.4195414,0,1.350253383
2023-07-01T04:00:00.000,-0.000211111,0.738100169,-0.092772818,93.00102743,109.6871048,0,1.295775523
2023-07-01T05:00:00.000,-0.00000556,0.660589422,-0.674098715,93.50783984,263.9680519,0,1.381468942
2023-07-01T06:00:00.000,0,1.182659343,-0.992001578,95.46641986,251.3951314,0,1.322555323
2023-07-01T07:00:00.000,1.066747241,0.701446672,-1.416910142,95.98987198,254.1849136,0,10.27461249
2023-07-01T08:00:00.000,8.39678061,0.699165567,4.712264024,77.98573176,215.347552,0,31.73695739
2023-07-01T09:00:00.000,13.00385841,2.101204851,8.677395781,59.10459487,111.1505566,0,53.3039732
2023-07-01T10:00:00.000,15.67632238,3.92912541,10.89250445,53.28455702,99.14101537,0,60.59998703
2023-07-01T11:00:00.000,17.09842475,4.141012564,12.65987674,46.43917688,102.8326302,0,67.54244868
2023-07-01T12:00:00.000,17.50756375,3.221939951,14.07080324,38.29231644,101.4931831,0,76.11752446
2023-07-01T13:00:00.000,17.19751374,3.20171524,15.19791452,32.84381342,95.55462074,0,70.36744499
2023-07-01T14:00:00.000,16.20142444,3.085145394,16.08555373,30.95258999,103.87555,0,66.1418829
2023-07-01T15:00:00.000,14.35317453,3.219353527,16.5107673,29.40587584,104.9697088,0,60.17879995
2023-07-01T16:00:00.000,10.85119732,3.712119869,16.33571712,29.59186872,112.4857356,0,45.38591957
2023-07-01T17:00:00.000,3.830952625,2.991820009,14.93394438,31.41817125,125.1541621,0,27.1075786
2023-07-01T18:00:00.000,-0.002711111,2.148020474,12.47017781,35.88378398,130.9522928,0,3.992094258
2023-07-01T19:00:00.000,0,1.338324497,9.723704696,43.10747337,133.111969,0,2.311908484
2023-07-01T20:00:00.000,0,0.94155845,5.994657874,55.23317115,-0.423406601,0,2.545914481
2023-07-01T21:00:00.000,0,0.882010903,4.679520528,61.15642548,276.3526103,0,1.90134723
2023-07-01T22:00:00.000,0,0.702853136,3.410891513,67.413421,252.0660756,0,1.696145634
2023-07-01T23:00:00.000,0,0.607786176,2.271415482,72.37516594,238.7179184,0,1.708052446
2023-07-02T00:00:00.000,0,0.987039457,1.281993791,74.93831189,204.7329356,0,1.395035386
2023-07-02T01:00:00.000,0,0.957335481,0.507078366,79.1721255,281.3193817,0,1.392339567
2023-07-02T02:00:00.000,0,0.883707716,-0.182333011,80.90329234,219.5849012,0,1.332651506
2023-07-02T03:00:00.000,0,0.671444073,-0.867770195,83.58789571,199.1015422,0,1.36385715
2023-07-02T04:00:00.000,-0.000516667,1.166564105,-1.409257342,85.67488035,217.7347412,0,1.30448849
2023-07-02T05:00:00.000,0,1.115021047,-1.367784311,83.90444756,218.0671577,0,1.312759717
2023-07-02T06:00:00.000,0,1.114750011,-1.167582706,85.5606823,201.6757291,0,1.32104829
2023-07-02T07:00:00.000,1.026172221,0.998855193,-1.506178021,86.32366562,207.3011945,0,9.166903148
2023-07-02T08:00:00.000,8.324783484,1.49950005,4.157358204,66.53615061,224.4859161,0,30.09746234
2023-07-02T09:00:00.000,13.22010581,2.899116522,9.435792446,45.82970142,99.60383352,0,47.45858987
2023-07-02T10:00:00.000,15.5069836,4.060707824,11.71563299,40.12388229,88.41789373,0,54.90578302
2023-07-02T11:00:00.000,17.20955578,4.150810163,13.43787352,34.77025509,94.33973694,0,63.39157677
2023-07-02T12:00:00.000,17.5739948,4.690914242,14.52512391,30.65373882,92.88262812,0,73.67642085
2023-07-02T13:00:00.000,17.36671654,4.534298409,15.86395502,27.82479397,91.15191968,0,68.35281308
2023-07-02T14:00:00.000,16.27325519,3.296453521,16.67427572,25.87235546,97.79062271,0,64.24072997
2023-07-02T15:00:00.000,14.47939436,3.240711809,16.97305918,24.7101299,91.71542803,0,58.87879562
2023-07-02T16:00:00.000,11.20675572,3.097007236,16.61945089,24.67544476,79.86346976,0,44.21944237
2023-07-02T17:00:00.000,3.963638791,2.48784644,15.2518239,26.83373785,93.02240499,0,26.1859328
2023-07-02T18:00:00.000,-0.000116667,1.714783722,11.6848313,33.98148171,67.98152447,0,4.439964672
2023-07-02T19:00:00.000,0,0.703181627,7.247680545,45.50638803,100.7272892,0,2.644370556
2023-07-02T20:00:00.000,0,0.851301487,5.945863605,50.53108788,79.93339888,0,1.758661419
2023-07-02T21:00:00.000,0,0.657071829,4.694195271,54.80732028,160.139067,0,2.007856319
2023-07-02T22:00:00.000,0,1.035377709,3.156002959,60.1543843,230.2091319,0,1.797904839
2023-07-02T23:00:00.000,0,1.201436796,2.477131049,63.06102371,236.7313728,0,1.727565606
2023-07-03T00:00:00.000,0,0.951170374,1.27276961,65.33048121,223.1847572,0,1.466894488
2023-07-03T01:00:00.000,0,0.735727182,0.055368301,72.37284342,197.6657468,0,1.33820041
2023-07-03T02:00:00.000,-0.00000556,1.060464038,-0.716441403,77.55443954,218.7319457,0,1.307933509
2023-07-03T03:00:00.000,0,1.403402882,-1.537872752,80.13718287,-25.55580028,0,1.310913771
2023-07-03T04:00:00.000,-0.00000556,0.915564198,-1.925551653,80.17068736,219.8074195,0,1.28820308
2023-07-03T05:00:00.000,0,0.890771157,-2.089857827,81.71386083,-370.4888598,0,1.256039073
2023-07-03T06:00:00.000,0,1.174407531,-1.281147331,82.83224424,157.5043227,0,1.358033439
2023-07-03T07:00:00.000,1.199516714,1.119793302,0.475480614,76.67904917,14.09036414,0,8.295613656
2023-07-03T08:00:00.000,8.670405547,0.977383801,5.977585236,53.45386378,220.0088565,0,30.54344082
2023-07-03T09:00:00.000,13.38647779,1.338609457,10.40562264,40.88903713,221.4818344,0,43.58740107
2023-07-03T10:00:00.000,15.33388336,1.643251954,13.46645784,33.23537572,204.7313983,0,53.54896418
2023-07-03T11:00:00.000,16.58082167,2.132608301,15.22847311,28.79321893,172.6381652,0,61.24986712
2023-07-03T12:00:00.000,17.05085071,2.055589281,17.53052298,23.49391842,170.278032,0,72.91554578
2023-07-03T13:00:00.000,16.7146945,1.870226182,18.57355515,20.02735488,160.9693588,0,68.79536406
2023-07-03T14:00:00.000,15.79733348,1.857208274,19.58545494,16.1275847,212.5718155,0,64.55484136
2023-07-03T15:00:00.000,14.10275014,2.150883099,19.60919603,15.678521,183.1639328,0,58.97951476
2023-07-03T16:00:00.000,11.01722225,2.665483071,19.20594104,17.27359835,178.3043709,0,44.44169966
2023-07-03T17:00:00.000,3.979161188,1.683783024,17.10083079,21.13056548,162.7933375,0,27.06836661
2023-07-03T18:00:00.000,-0.007238888,1.282754143,13.16034333,27.43197171,156.1432304,0,4.654872735
2023-07-03T19:00:00.000,0,0.738095053,8.287654122,37.27043819,124.4272296,0,3.179109037
2023-07-03T20:00:00.000,0,1.003351711,6.673820376,42.18909486,90.20702807,0,1.814909478
2023-07-03T21:00:00.000,0,1.131619875,5.180364291,47.3236742,240.6136297,0,2.071713507
2023-07-03T22:00:00.000,0,0.963234734,3.638797283,53.92827956,227.5063051,0,1.887664239
2023-07-03T23:00:00.000,-0.0000111,0.892617346,2.846551557,57.43181992,228.7245766,0,1.678861608
2023-07-04T00:00:00.000,-0.00000556,1.227312772,1.940228422,64.53051472,267.1617285,0,1.497393876
2023-07-04T01:00:00.000,0,1.222774012,1.117560277,68.48095957,266.6151454,0,1.450106988
2023-07-04T02:00:00.000,-0.00000556,1.088136085,0.333210868,69.36914698,45.24330966,0,1.422624002
2023-07-04T03:00:00.000,0,1.443684174,-0.317787001,71.09418678,127.492911,0,1.311038901
2023-07-04T04:00:00.000,-0.000272222,1.053384342,-0.306014684,70.45996348,-168.3146369,0,1.372340818
2023-07-04T05:00:00.000,0,1.68522027,-0.767826185,71.94506391,-28.81493473,0,1.305509786
2023-07-04T06:00:00.000,0,0.918738479,-1.317094584,74.32277107,248.8074881,0,1.295993745
2023-07-04T07:00:00.000,1.124161136,1.109773196,-1.308703271,73.89008268,112.7929839,0,8.705674271
2023-07-04T08:00:00.000,8.512644331,1.095777092,6.176695496,49.36337185,153.2311535,0,28.4242986
2023-07-04T09:00:00.000,11.98625024,1.342631836,11.57731517,34.59625832,233.2919998,0,43.85454528
2023-07-04T10:00:00.000,13.20657221,1.222467225,15.34584427,27.12957684,164.7096055,0,55.38079516
2023-07-04T11:00:00.000,16.50390863,1.798603726,17.19829814,22.70512549,133.4861895,0,63.738856
2023-07-04T12:00:00.000,17.08686368,2.394560968,18.33914582,19.48881372,147.1714077,0,75.63483556
2023-07-04T13:00:00.000,16.79833889,2.376759,18.93826421,18.48303779,161.415528,0,69.94589742
2023-07-04T14:00:00.000,15.87078349,2.741459693,19.60170635,16.94071833,161.6443717,0,67.1631031
2023-07-04T15:00:00.000,14.1630942,2.264512061,19.82586161,15.66975133,141.650034,0,61.06890647
2023-07-04T16:00:00.000,11.12530287,2.45173635,19.19971212,15.67989858,122.1185614,0,45.2061971
2023-07-04T17:00:00.000,4.051189003,2.122420512,17.51596419,17.47116383,123.0498231,0,26.95140052
2023-07-04T18:00:00.000,-0.008127777,1.331610155,12.37708545,25.66502508,145.8133005,0,5.209141692
2023-07-04T19:00:00.000,0,1.189182011,8.267027617,33.19023848,240.9595095,0,2.816816151
2023-07-04T20:00:00.000,0,0.724160081,7.163648327,36.19350529,233.031004,0,1.812563886
2023-07-04T21:00:00.000,0,0.710228251,5.487220645,42.05688922,253.9605001,0,1.784727136
2023-07-04T22:00:00.000,-0.0000111,0.793903487,4.287276804,46.52040037,274.44959,0,1.842938632
2023-07-04T23:00:00.000,0,1.224193024,3.099147022,52.110274,255.238032,0,1.859553675
2023-07-05T00:00:00.000,0,0.83635811,1.930884699,58.65040652,237.9151675,0,1.497992158
2023-07-05T01:00:00.000,0,0.995158836,1.057777946,64.39977773,235.9152616,0,1.406434
2023-07-05T02:00:00.000,0,1.072501929,0.727767286,66.50225004,240.623579,0,1.409862528
2023-07-05T03:00:00.000,-0.0000111,1.36095678,-0.147197125,69.67364438,222.9490906,0,1.326079021
2023-07-05T04:00:00.000,-0.0005,0.875978241,-0.912699963,72.62172063,212.2030241,0,1.34219946
2023-07-05T05:00:00.000,0,0.937321754,-1.320879549,74.33745702,268.5657819,0,1.352473805
2023-07-05T06:00:00.000,-0.00000556,1.000008632,-1.668133716,75.34013112,-176.2950045,0,1.309337407
